0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
0.0,0.0,0.021735203,-0.2591825,-0.029986786,-0.5442423,-0.17792562,-0.7067862,-0.3528235,-0.7716921,-0.3923026,-0.6107283,-0.6216366,-0.8238963,-0.7763609,-0.92025584,-0.91410923,-1.0,-0.48511392,-0.45154622,-0.5738235,-0.5551225,-0.37063846,-0.41204226,-0.22600548,-0.31623334,-0.5441167,-0.2870316,-0.5592196,-0.34708074,-0.362756,-0.231176,-0.24575722,-0.16247597,-0.58682513,-0.119177796,-0.6156869,-0.1963124,-0.46068138,-0.14043644,-0.36736912,-0.09516482,G
0.0,0.0,0.0370111,-0.26737776,-0.025566205,-0.5524664,-0.18563293,-0.69316185,-0.35675043,-0.7682753,-0.40503043,-0.61092407,-0.6244438,-0.81750524,-0.77724665,-0.9188204,-0.91487724,-1.0,-0.4955276,-0.4498395,-0.5493845,-0.56129444,-0.347951,-0.40869275,-0.21067224,-0.29508325,-0.5532121,-0.28179744,-0.5514584,-0.3682942,-0.35939714,-0.23301774,-0.2477146,-0.14390053,-0.5961065,-0.09820302,-0.6058353,-0.20188059,-0.44690603,-0.13844463,-0.35457012,-0.08158145,G
0.0,0.0,0.05177362,-0.25853378,-0.0032714233,-0.5462042,-0.16495027,-0.6834604,-0.3362328,-0.760973,-0.3869297,-0.60510737,-0.60350174,-0.81210315,-0.7571067,-0.91492444,-0.8919734,-1.0,-0.47739014,-0.44337177,-0.5366757,-0.5571803,-0.33842185,-0.4036654,-0.19258817,-0.2920786,-0.53625304,-0.2757801,-0.5240475,-0.3530897,-0.32691768,-0.21327354,-0.2088328,-0.12648496,-0.57999146,-0.09545484,-0.5756671,-0.1872911,-0.4137094,-0.117452584,-0.3213762,-0.06204832,G
0.0,0.0,0.058185123,-0.2529285,0.004896062,-0.54310095,-0.1630108,-0.6775317,-0.33253554,-0.7648426,-0.38729796,-0.60352266,-0.59673065,-0.809443,-0.7487792,-0.9131469,-0.8840062,-1.0,-0.4852859,-0.44203684,-0.52484715,-0.55778366,-0.32033283,-0.3990422,-0.18192025,-0.28708482,-0.5475503,-0.2739449,-0.5162935,-0.3499617,-0.31860355,-0.20527697,-0.21188784,-0.1187136,-0.593543,-0.09013435,-0.57303584,-0.18146013,-0.41301548,-0.10844532,-0.3356686,-0.05454708,G
0.0,0.0,0.05824608,-0.2532866,0.0025197656,-0.5445336,-0.16326885,-0.6771236,-0.32811224,-0.75853837,-0.3906961,-0.60518366,-0.6091953,-0.8114499,-0.76496613,-0.91572833,-0.89761555,-1.0,-0.48612645,-0.44300276,-0.5270917,-0.55091333,-0.32950306,-0.3964559,-0.18697494,-0.28205553,-0.5482901,-0.2768102,-0.52376294,-0.3498088,-0.33348998,-0.20879975,-0.22209167,-0.1174982,-0.59424573,-0.09531928,-0.5788987,-0.1866103,-0.41958845,-0.111062475,-0.33225504,-0.051324207,G
0.0,0.0,0.062082764,-0.26285586,0.014408255,-0.5549021,-0.1515918,-0.68299764,-0.31684437,-0.7619618,-0.36997798,-0.6117711,-0.5774527,-0.81335855,-0.72766167,-0.9162769,-0.8540454,-1.0,-0.4686424,-0.45197478,-0.51709175,-0.5517383,-0.33067447,-0.40453836,-0.18760851,-0.29722115,-0.5329781,-0.28737316,-0.51187897,-0.3459132,-0.32448253,-0.21367621,-0.20724037,-0.13077985,-0.5797593,-0.107927196,-0.5707565,-0.18087015,-0.40998337,-0.11233434,-0.31372908,-0.06257322,G
0.0,0.0,0.06424387,-0.2554853,0.01595407,-0.53600883,-0.15275735,-0.65982276,-0.30819264,-0.7535745,-0.3753662,-0.61111736,-0.5803137,-0.8160342,-0.7313996,-0.9179749,-0.85642564,-1.0,-0.47621742,-0.45238808,-0.5093416,-0.54736197,-0.3218675,-0.39675364,-0.18279779,-0.28870592,-0.541532,-0.28727615,-0.5093254,-0.34166268,-0.3315976,-0.20309016,-0.22539574,-0.11765493,-0.5895719,-0.10581684,-0.5732968,-0.18154863,-0.421811,-0.10833096,-0.33661923,-0.055707753,G
0.0,0.0,0.06344628,-0.25532052,0.024550973,-0.5474339,-0.13473406,-0.68051964,-0.30325988,-0.74737954,-0.36183375,-0.60732013,-0.5583034,-0.80977345,-0.70120203,-0.91357195,-0.81725746,-1.0,-0.46041355,-0.45355266,-0.5066824,-0.54896533,-0.32893178,-0.40272605,-0.1848849,-0.29941723,-0.52512443,-0.29183063,-0.5034117,-0.3439284,-0.32580888,-0.20902847,-0.20895933,-0.12692322,-0.5706349,-0.11570214,-0.56374264,-0.1828781,-0.41297406,-0.11161412,-0.32056504,-0.061520673,G
0.0,0.0,0.065433,-0.2604659,0.02980954,-0.5572692,-0.13591994,-0.6885596,-0.29782864,-0.76159096,-0.3714167,-0.6195834,-0.5886932,-0.82660776,-0.754248,-0.926301,-0.8888021,-1.0,-0.47092107,-0.457739,-0.5215606,-0.5356227,-0.3358396,-0.39167777,-0.1853623,-0.28622478,-0.53348297,-0.2931725,-0.52161694,-0.32427645,-0.34732026,-0.20227762,-0.22976467,-0.12188462,-0.57597727,-0.11583163,-0.5765105,-0.16654187,-0.42733294,-0.096730895,-0.33340573,-0.04543794,G
0.0,0.0,0.070546545,-0.26947877,0.03317246,-0.57576394,-0.13160525,-0.71035576,-0.30310428,-0.7760807,-0.36916736,-0.63385737,-0.57178146,-0.832483,-0.72668904,-0.9297834,-0.8530852,-1.0,-0.4698806,-0.47502193,-0.53077507,-0.56715745,-0.3479723,-0.42981344,-0.20142551,-0.32650894,-0.5339378,-0.3078594,-0.5349786,-0.35734862,-0.35782573,-0.22697648,-0.24182124,-0.14157295,-0.5771355,-0.12710623,-0.588443,-0.18857668,-0.43983573,-0.11516683,-0.3468652,-0.0599508,G
0.0,0.0,0.19199137,-0.24317639,0.11441199,-0.55607384,-0.14374457,-0.74665624,-0.40060696,-0.8467647,-0.18463299,-0.61942905,-0.44109035,-0.80146027,-0.6923048,-0.90545183,-0.8972408,-1.0,-0.35728133,-0.4606864,-0.5799788,-0.5800181,-0.398179,-0.38146678,-0.20781341,-0.23026453,-0.47132322,-0.29411158,-0.63822937,-0.32647634,-0.38442734,-0.12750243,-0.18781121,-0.014351583,-0.5539342,-0.12011984,-0.67538893,-0.12950648,-0.47031802,0.012263127,-0.3213523,0.09026575,G
0.0,0.0,0.04374232,-0.15962894,-0.06869274,-0.2931089,-0.2532709,-0.32331884,-0.43474233,-0.32402995,-0.3396808,-0.40559956,-0.5797167,-0.5765261,-0.73981094,-0.68092877,-0.8745067,-0.7689205,-0.43466327,-0.2697384,-0.6951287,-0.45413798,-0.8657675,-0.57538646,-1.0,-0.6725373,-0.45080495,-0.09800375,-0.5229238,-0.14211436,-0.30559486,-0.05196311,-0.1279834,-0.0041485536,-0.40658227,0.08394422,-0.4296011,0.073213495,-0.25423422,0.121164985,-0.12773646,0.1462121,H
0.0,0.0,0.07053508,-0.18713284,-0.026508868,-0.3984346,-0.2339841,-0.45561215,-0.43474466,-0.4810074,-0.2563221,-0.5442981,-0.4916173,-0.7525033,-0.66223145,-0.8465866,-0.81283545,-0.9295534,-0.35456264,-0.4164903,-0.6366683,-0.6302234,-0.8343709,-0.7629604,-1.0,-0.87182564,-0.389795,-0.25417817,-0.5105084,-0.37603343,-0.28751832,-0.29583356,-0.13583922,-0.231048,-0.3801483,-0.07580426,-0.40869534,-0.1791856,-0.21916278,-0.13703474,-0.10970935,-0.081512906,H
0.0,0.0,0.09489553,-0.19523035,-0.059477646,-0.4275762,-0.35773572,-0.49375418,-0.6314218,-0.4585312,-0.2386701,-0.6302515,-0.5318755,-0.7984385,-0.7293322,-0.8913603,-0.9238308,-1.0,-0.35936478,-0.51060826,-0.5932711,-0.6228268,-0.57760936,-0.5638027,-0.57654506,-0.54394066,-0.44190773,-0.37261665,-0.6345649,-0.41863957,-0.47883606,-0.29016745,-0.37275574,-0.24897097,-0.48636648,-0.23730922,-0.6295803,-0.23199484,-0.50480795,-0.1557264,-0.4170052,-0.12432816,H
0.0,0.0,0.010377296,-0.25592622,-0.10684627,-0.47754198,-0.32908443,-0.53626066,-0.5088602,-0.53939986,-0.3285765,-0.6586298,-0.55942225,-0.8274038,-0.7122982,-0.89656484,-0.85873705,-0.9547678,-0.42379177,-0.54011464,-0.68389374,-0.72374356,-0.84988946,-0.80687815,-1.0,-0.8726633,-0.46701464,-0.39110398,-0.55873525,-0.41171193,-0.3751257,-0.32972127,-0.24829626,-0.29007944,-0.47190678,-0.23007005,-0.5028907,-0.24442688,-0.34792224,-0.18635738,-0.24553981,-0.16268569,H
0.0,0.0,-0.015560492,-0.24824968,-0.1571479,-0.45979407,-0.37261957,-0.46784437,-0.55398494,-0.41020828,-0.39406243,-0.5966231,-0.6022228,-0.774185,-0.7436624,-0.8665109,-0.86214143,-0.9444021,-0.4764625,-0.46402648,-0.7362661,-0.66083723,-0.88044155,-0.7827621,-1.0,-0.87973267,-0.50442505,-0.309096,-0.6111269,-0.3927281,-0.42750826,-0.34808743,-0.30362588,-0.3029438,-0.49659845,-0.14432271,-0.5503501,-0.24353081,-0.3908795,-0.21644996,-0.28043106,-0.17280261,H
0.0,0.0,-0.0063624997,-0.23460394,-0.15253949,-0.44902718,-0.38804597,-0.4457228,-0.58274883,-0.39699578,-0.38230854,-0.58028454,-0.6141992,-0.7548478,-0.7611723,-0.8433933,-0.8865909,-0.9113256,-0.4529322,-0.44436535,-0.7254661,-0.6402695,-0.87908405,-0.759409,-1.0,-0.8462555,-0.4745565,-0.28673685,-0.6030577,-0.3922325,-0.4204847,-0.33330172,-0.3002031,-0.27750975,-0.46607757,-0.11409832,-0.54090047,-0.23456284,-0.37719566,-0.19958222,-0.2621232,-0.14789282,H
0.0,0.0,-0.0066348827,-0.22943236,-0.15599667,-0.4431897,-0.38225657,-0.44309974,-0.563623,-0.38738224,-0.39052108,-0.56475586,-0.60848755,-0.73236835,-0.74943566,-0.82034373,-0.8726506,-0.8869204,-0.46118957,-0.4347442,-0.7261414,-0.6271353,-0.87531465,-0.74312973,-1.0,-0.82855505,-0.4804901,-0.279075,-0.60369134,-0.38766876,-0.42527983,-0.33400273,-0.30902344,-0.27874878,-0.46689945,-0.10763418,-0.53604203,-0.22368018,-0.3806819,-0.1945043,-0.27200195,-0.14430542,H
0.0,0.0,-0.010936234,-0.22447473,-0.16617522,-0.42855114,-0.3900865,-0.42446643,-0.5683364,-0.36368755,-0.39674017,-0.5423504,-0.6160841,-0.70890355,-0.7561854,-0.7957091,-0.8782901,-0.8609955,-0.46417126,-0.4134673,-0.72550017,-0.59746444,-0.8750982,-0.71250814,-1.0,-0.7960573,-0.48238906,-0.2594942,-0.60891443,-0.36786428,-0.4310226,-0.32017744,-0.31516507,-0.26549485,-0.4681678,-0.09018875,-0.53502196,-0.20779814,-0.38324958,-0.18194027,-0.2784997,-0.13011998,H
0.0,0.0,-0.010980405,-0.22571,-0.16584167,-0.42721125,-0.38745606,-0.42181396,-0.5640248,-0.3637865,-0.39320776,-0.5420448,-0.6109799,-0.7022482,-0.7502154,-0.7871826,-0.8726061,-0.8508656,-0.45912787,-0.4153503,-0.72371423,-0.5908955,-0.8748577,-0.7035883,-1.0,-0.78556144,-0.47407594,-0.26189095,-0.6088227,-0.3641016,-0.4312359,-0.31889835,-0.3150974,-0.2668002,-0.45796826,-0.09314707,-0.53492165,-0.20805696,-0.38186082,-0.1854875,-0.27331835,-0.13462938,H
0.0,0.0,-0.017512623,-0.22657165,-0.17801137,-0.4294732,-0.40505752,-0.4141129,-0.5840351,-0.34430683,-0.39891168,-0.5312219,-0.62112635,-0.68774325,-0.7617188,-0.7661252,-0.88387275,-0.82449263,-0.46095613,-0.40040734,-0.72774863,-0.5701713,-0.8768504,-0.68015903,-1.0,-0.7591747,-0.47265926,-0.24750958,-0.5978747,-0.34005314,-0.4194217,-0.2961338,-0.30637982,-0.24640395,-0.45417038,-0.079878956,-0.52832794,-0.19246987,-0.3759772,-0.1693191,-0.2726213,-0.120484106,H
0.0,0.0,-0.016867096,-0.23405412,-0.17441356,-0.43016806,-0.39588916,-0.3994723,-0.5633786,-0.3286669,-0.40455148,-0.5244088,-0.62427986,-0.6740503,-0.7703256,-0.7500987,-0.89516073,-0.8068227,-0.46141046,-0.39135638,-0.7255556,-0.5512978,-0.8759466,-0.65906626,-1.0,-0.73807824,-0.46652603,-0.23855041,-0.60883516,-0.32933405,-0.4297512,-0.29294312,-0.31329632,-0.24577431,-0.44223657,-0.06958028,-0.5420705,-0.18445265,-0.3919302,-0.16945884,-0.2817831,-0.12310124,H
0.0,0.0,-0.018020585,-0.23344742,-0.17928289,-0.42389414,-0.4067016,-0.3912029,-0.5730844,-0.31373227,-0.39869258,-0.50700766,-0.62155586,-0.6577577,-0.77017444,-0.7323513,-0.89722294,-0.79198015,-0.45495108,-0.37301335,-0.7194736,-0.52847266,-0.8731353,-0.63640904,-1.0,-0.7192199,-0.4636283,-0.2208234,-0.6026226,-0.3164912,-0.424766,-0.2822999,-0.30449408,-0.23246923,-0.4432353,-0.05521976,-0.538628,-0.17646533,-0.38832927,-0.16246374,-0.27355686,-0.11322572,H
0.0,0.0,-0.028081005,-0.2295342,-0.19111834,-0.41023928,-0.4096074,-0.38987923,-0.5697618,-0.32334214,-0.4012534,-0.50833607,-0.62552565,-0.65075564,-0.775456,-0.7231474,-0.905608,-0.7788041,-0.4553149,-0.38013244,-0.71708655,-0.52996683,-0.86894506,-0.63097245,-1.0,-0.71053517,-0.4601003,-0.22856411,-0.60522544,-0.31607988,-0.43496844,-0.2820849,-0.32164147,-0.23778622,-0.43448243,-0.061552044,-0.5389677,-0.17133863,-0.40029237,-0.15878522,-0.29524466,-0.113249615,H
0.0,0.0,0.11465601,-0.12953943,0.009467988,-0.2652979,-0.22676758,-0.28930995,-0.46680877,-0.27930385,-0.24782155,-0.4761609,-0.508299,-0.6844829,-0.69878656,-0.7910366,-0.85928893,-0.8693777,-0.38854665,-0.35375634,-0.653112,-0.5444512,-0.8430252,-0.6546765,-1.0,-0.7417196,-0.44700065,-0.19276354,-0.5518489,-0.17222622,-0.31658113,-0.057999767,-0.12513936,-0.0025344593,-0.44660974,-0.019879872,-0.47202867,0.015932443,-0.28699222,0.08832932,-0.13896902,0.12156243,H
0.0,0.0,-0.040098496,-0.23069993,-0.19150363,-0.4135154,-0.40791604,-0.3967613,-0.56640315,-0.31871796,-0.40725002,-0.51151747,-0.6120916,-0.65354383,-0.7534278,-0.7224964,-0.87334293,-0.77957153,-0.4662903,-0.38510573,-0.7179794,-0.53337234,-0.86974114,-0.6260728,-1.0,-0.6991888,-0.47379547,-0.24118784,-0.5950613,-0.31071702,-0.4393995,-0.28780887,-0.3280257,-0.25256222,-0.4492915,-0.085814394,-0.5377634,-0.18095018,-0.40547803,-0.1699054,-0.29950413,-0.12841383,H
0.0,0.0,-0.027341854,-0.23399235,-0.18702558,-0.41470978,-0.41221806,-0.388497,-0.5716159,-0.32162008,-0.40096173,-0.5105518,-0.6271564,-0.66253245,-0.77652353,-0.7417136,-0.9072113,-0.7990599,-0.45498043,-0.3816149,-0.7142753,-0.53769755,-0.8682708,-0.6378449,-1.0,-0.7118487,-0.46063793,-0.23058186,-0.5987246,-0.31188142,-0.43190235,-0.28206974,-0.3152471,-0.24026495,-0.43691048,-0.064366065,-0.538524,-0.17288177,-0.39887208,-0.1632748,-0.28774083,-0.12103206,H
0.0,0.0,-0.014055985,-0.23631561,-0.15821342,-0.4378624,-0.39280576,-0.40971202,-0.5627512,-0.32781506,-0.38525537,-0.5293696,-0.6071586,-0.69342595,-0.7554195,-0.77789617,-0.8835265,-0.8430764,-0.4458485,-0.3958627,-0.71747166,-0.5624837,-0.8703166,-0.6714904,-1.0,-0.75410956,-0.45610142,-0.24272488,-0.5905174,-0.33547375,-0.41592687,-0.30129582,-0.30058438,-0.25380352,-0.43827966,-0.07538559,-0.52693623,-0.19307858,-0.3803564,-0.1782877,-0.27254456,-0.12871596,H
0.0,0.0,0.000364953,-0.23645428,-0.14667687,-0.44891232,-0.39275292,-0.4243879,-0.56617856,-0.33559665,-0.36774078,-0.53691506,-0.5946453,-0.70345205,-0.74078304,-0.7910502,-0.8683404,-0.8595034,-0.43810958,-0.40202594,-0.7147098,-0.57647806,-0.8674559,-0.69331026,-1.0,-0.7849618,-0.45945233,-0.2479556,-0.5889622,-0.34442812,-0.41343004,-0.30488822,-0.29852438,-0.25490236,-0.4517088,-0.081332795,-0.5205634,-0.19874458,-0.37023246,-0.17535733,-0.264205,-0.12071945,H
0.0,0.0,-0.0008895598,-0.2331481,-0.14787222,-0.4377532,-0.38391566,-0.41952485,-0.55946267,-0.3393946,-0.35537145,-0.5298091,-0.5751293,-0.6974094,-0.71720564,-0.7904353,-0.83529884,-0.866616,-0.4246158,-0.39782828,-0.7075339,-0.5745388,-0.8675833,-0.6933918,-1.0,-0.78583914,-0.44484133,-0.24493009,-0.5822375,-0.33669087,-0.4052888,-0.30043846,-0.28173923,-0.25198892,-0.43783912,-0.077197514,-0.52185744,-0.19215417,-0.36904684,-0.17447935,-0.2542623,-0.125404,H
0.0,0.0,0.0016499879,-0.23310956,-0.14131826,-0.43114913,-0.37410155,-0.42291912,-0.54884154,-0.35926262,-0.35101008,-0.538277,-0.566125,-0.7033105,-0.7057377,-0.7925291,-0.82444483,-0.8680085,-0.42918232,-0.4072648,-0.7066101,-0.58404607,-0.86827576,-0.70504695,-1.0,-0.80469507,-0.4560919,-0.24929377,-0.5823098,-0.3523478,-0.40809956,-0.30972403,-0.28520554,-0.2578717,-0.4522932,-0.077400155,-0.51655364,-0.19152689,-0.36995035,-0.16888382,-0.26278722,-0.11856491,H
0.0,0.0,-0.0027921144,-0.22866142,-0.15331303,-0.4300998,-0.38357872,-0.4178985,-0.54883856,-0.3368328,-0.36412147,-0.53727794,-0.5820554,-0.7071455,-0.72458214,-0.7992721,-0.8435808,-0.8743039,-0.4392996,-0.40232655,-0.715013,-0.58055466,-0.8727857,-0.70542186,-1.0,-0.80542815,-0.46156293,-0.24068306,-0.588924,-0.34354636,-0.41983122,-0.3076192,-0.2979119,-0.25617996,-0.45143172,-0.06663974,-0.5265905,-0.17893276,-0.38127849,-0.15976512,-0.2718824,-0.107212044,H
0.0,0.0,0.014023573,-0.22558595,-0.1357983,-0.43291825,-0.3772107,-0.41818777,-0.55702347,-0.34604943,-0.3494655,-0.5371467,-0.5726084,-0.71529174,-0.7156338,-0.81199235,-0.83725816,-0.8876737,-0.43307504,-0.40406913,-0.7132626,-0.59218585,-0.87013686,-0.7201798,-1.0,-0.81963867,-0.46369156,-0.24485415,-0.5741785,-0.35452175,-0.40073368,-0.31542677,-0.28639463,-0.25962213,-0.46037045,-0.07527515,-0.49196503,-0.19096719,-0.3371614,-0.16711168,-0.23542246,-0.110844985,H
0.0,0.0,0.0061484766,-0.2355826,-0.13778448,-0.4418461,-0.3694703,-0.41904023,-0.545986,-0.34428304,-0.3683454,-0.54929125,-0.5848361,-0.72730577,-0.7302259,-0.8232309,-0.85104287,-0.8994789,-0.44888335,-0.41240996,-0.71956325,-0.6017704,-0.8764735,-0.7303522,-1.0,-0.8292605,-0.47513276,-0.24864143,-0.58942956,-0.3616424,-0.41686395,-0.3236974,-0.29682124,-0.26678398,-0.4649157,-0.073536076,-0.5140968,-0.19021215,-0.35930315,-0.17234883,-0.24919094,-0.118432246,H
0.0,0.0,0.0063696043,-0.23085682,-0.1281058,-0.43594372,-0.35777405,-0.41341096,-0.5361081,-0.33412626,-0.36342233,-0.5545756,-0.5918666,-0.73438144,-0.74722856,-0.8291535,-0.8752398,-0.90279937,-0.4398219,-0.41550153,-0.7147316,-0.60647213,-0.8755249,-0.7352505,-1.0,-0.83130676,-0.46319154,-0.2523066,-0.57369643,-0.36414272,-0.40856528,-0.330917,-0.29251796,-0.27695972,-0.45343652,-0.078594625,-0.5009478,-0.1964452,-0.3494587,-0.1830057,-0.23866639,-0.13161844,H
0.0,0.0,0.10589408,-0.16295019,-0.011433629,-0.35603732,-0.265603,-0.3857012,-0.48709893,-0.37029052,-0.22476317,-0.5222642,-0.48651034,-0.71221346,-0.668192,-0.816765,-0.83194995,-0.9074938,-0.35525942,-0.40193987,-0.6384966,-0.574946,-0.8361836,-0.6797952,-1.0,-0.7645361,-0.40970877,-0.24915995,-0.5416674,-0.29633927,-0.31693408,-0.19195996,-0.15498362,-0.14409153,-0.40601712,-0.07708365,-0.468323,-0.11884823,-0.27817762,-0.049375013,-0.14672796,-0.011788517,H
0.0,0.0,-0.046196762,-0.24848802,-0.19010867,-0.46175492,-0.3927717,-0.46879378,-0.53867006,-0.37454352,-0.42646232,-0.56990963,-0.6336802,-0.7442151,-0.7627636,-0.83133966,-0.87779146,-0.9023708,-0.50195855,-0.43980333,-0.7463003,-0.6278503,-0.88562906,-0.7418397,-1.0,-0.82249904,-0.5276876,-0.29408702,-0.59386224,-0.38213807,-0.4356415,-0.36279756,-0.3220349,-0.32634813,-0.5168808,-0.14440031,-0.5216528,-0.23173332,-0.3820059,-0.21577588,-0.2803692,-0.1739304,H
0.0,0.0,-0.018579423,-0.24558268,-0.15433137,-0.44934878,-0.36707655,-0.4468088,-0.53151035,-0.3709695,-0.40106806,-0.56890815,-0.61888033,-0.7477245,-0.7615305,-0.8318254,-0.8876554,-0.8980227,-0.4744908,-0.4361589,-0.72860396,-0.6392043,-0.8820865,-0.7637153,-1.0,-0.8550126,-0.5023386,-0.2809886,-0.58536804,-0.38373044,-0.4245467,-0.34573874,-0.30587584,-0.29513803,-0.49509636,-0.11735226,-0.5126893,-0.22120205,-0.36389595,-0.19758375,-0.24956168,-0.14675912,H
0.0,0.0,-0.01170598,-0.2443548,-0.15039326,-0.448552,-0.37027875,-0.44586858,-0.5378209,-0.36618885,-0.38748273,-0.55794805,-0.60768855,-0.73508024,-0.7513998,-0.8274768,-0.87463254,-0.90031046,-0.45973343,-0.42441094,-0.7229037,-0.6274436,-0.87933755,-0.75634277,-1.0,-0.8512249,-0.48379913,-0.26834613,-0.57802707,-0.3782764,-0.40967858,-0.34474894,-0.28479496,-0.29457977,-0.47422016,-0.102183655,-0.5281827,-0.21679331,-0.38173404,-0.19702207,-0.2663615,-0.14288577,H
0.0,0.0,-0.014476636,-0.24298576,-0.15659027,-0.43520758,-0.3723132,-0.41155747,-0.53206307,-0.33371112,-0.38390565,-0.5338545,-0.6025094,-0.70413846,-0.7461188,-0.7966961,-0.87017655,-0.8659841,-0.44955698,-0.40303868,-0.7132899,-0.6037456,-0.8730918,-0.7269523,-1.0,-0.81498116,-0.4681172,-0.24986927,-0.57251716,-0.36011785,-0.4087619,-0.32810736,-0.28853205,-0.28137404,-0.45542827,-0.083941914,-0.524828,-0.20064656,-0.3784809,-0.18468522,-0.26211497,-0.13614935,H
0.0,0.0,-0.0076251915,-0.24023904,-0.1477327,-0.43650892,-0.3603863,-0.4188413,-0.51909167,-0.33731142,-0.3801343,-0.53086543,-0.6060974,-0.6964647,-0.75306237,-0.7869051,-0.8785864,-0.8554079,-0.44762886,-0.3998386,-0.7095841,-0.59117424,-0.87217635,-0.7125694,-1.0,-0.7991192,-0.4651356,-0.24552026,-0.5713633,-0.35001835,-0.40604332,-0.32092676,-0.28123003,-0.276697,-0.44961354,-0.07809803,-0.5222216,-0.18917519,-0.38000396,-0.18087114,-0.26256612,-0.13804317,H
0.0,0.0,-0.009887301,-0.22885454,-0.15813392,-0.41901755,-0.36972514,-0.39145657,-0.52973604,-0.3115007,-0.3916448,-0.51808375,-0.6161888,-0.67323864,-0.7622029,-0.7573818,-0.8869197,-0.8203998,-0.45556954,-0.38842964,-0.71540445,-0.5713377,-0.87470853,-0.6870102,-1.0,-0.76872045,-0.469673,-0.23587267,-0.587452,-0.34073088,-0.42639112,-0.31132644,-0.30659398,-0.26595297,-0.4512743,-0.07079843,-0.5186842,-0.18365961,-0.3709616,-0.17497149,-0.25183776,-0.13442141,H
0.0,0.0,-0.0016960795,-0.23340583,-0.15221868,-0.42345968,-0.3672417,-0.3866478,-0.5307493,-0.30270845,-0.3933743,-0.52339774,-0.6168945,-0.67195296,-0.7648364,-0.7482782,-0.8918648,-0.8046933,-0.45673814,-0.39066124,-0.7146084,-0.568339,-0.8735944,-0.6816711,-1.0,-0.76088953,-0.46836975,-0.23731582,-0.5788293,-0.33212835,-0.4139237,-0.29961014,-0.29667258,-0.25296643,-0.44846135,-0.071875066,-0.51432115,-0.18170741,-0.36279634,-0.16893794,-0.24332121,-0.12574896,H
0.0,0.0,-0.003107816,-0.22578664,-0.15439329,-0.41437232,-0.36678645,-0.38205403,-0.52928627,-0.30112082,-0.39409637,-0.5174303,-0.6182815,-0.66656774,-0.76436925,-0.7439448,-0.89123213,-0.8009518,-0.45711976,-0.38770917,-0.71602595,-0.56599844,-0.8732667,-0.67754114,-1.0,-0.7547348,-0.4699209,-0.23489456,-0.580913,-0.33414078,-0.41455176,-0.30003887,-0.2963281,-0.25178686,-0.4501662,-0.07111477,-0.5066099,-0.18137784,-0.35188872,-0.16529232,-0.23273657,-0.1192795,H
0.0,0.0,-0.0017969094,-0.23000374,-0.15179121,-0.41596195,-0.36728993,-0.37836748,-0.5280094,-0.29558262,-0.38743162,-0.5134577,-0.6147228,-0.6645088,-0.7660021,-0.73757607,-0.89585745,-0.7924357,-0.45114726,-0.38393927,-0.708637,-0.55681217,-0.86973625,-0.66954684,-1.0,-0.7513695,-0.46295547,-0.23244074,-0.5849419,-0.33104113,-0.42303053,-0.29632613,-0.30676576,-0.24723506,-0.44095716,-0.069506824,-0.51057833,-0.17535692,-0.36339408,-0.16569361,-0.24604815,-0.12348695,H
0.0,0.0,-0.006508244,-0.21879855,-0.15587151,-0.39965087,-0.3674192,-0.36603743,-0.52790445,-0.2872711,-0.38967118,-0.5081678,-0.6176157,-0.651273,-0.76692,-0.7241205,-0.8974125,-0.7782917,-0.4504239,-0.37576252,-0.7080304,-0.5443178,-0.86857146,-0.64998174,-1.0,-0.72439003,-0.46130702,-0.22095418,-0.5804942,-0.319191,-0.41705453,-0.28684062,-0.29865372,-0.23981132,-0.4389534,-0.056199994,-0.49399614,-0.16246891,-0.34267735,-0.15219618,-0.22519152,-0.11111562,H
0.0,0.0,0.08637627,-0.20698102,-0.06639787,-0.46238452,-0.3715692,-0.51548386,-0.6181852,-0.503477,-0.25080788,-0.61346954,-0.4289654,-0.80051047,-0.5228261,-0.9153285,-0.59538084,-1.0,-0.3787464,-0.46176535,-0.60935766,-0.5679453,-0.55660945,-0.5302242,-0.5162181,-0.5032285,-0.4549413,-0.29948932,-0.616716,-0.39029884,-0.38130477,-0.3023965,-0.22063278,-0.2447738,-0.4971458,-0.11952249,-0.5486588,-0.20075783,-0.34323722,-0.14443384,-0.20763941,-0.10744303,H
0.0,0.0,-0.016770512,-0.2233576,-0.17113817,-0.41974252,-0.38880253,-0.38195208,-0.5443441,-0.29746762,-0.42149642,-0.52162236,-0.6415359,-0.6599408,-0.7790594,-0.73616475,-0.90003246,-0.7966364,-0.47815743,-0.38653865,-0.7283144,-0.5468937,-0.8738112,-0.64561474,-1.0,-0.71570283,-0.48502836,-0.23475593,-0.5821959,-0.3146563,-0.41055351,-0.2760094,-0.2996081,-0.23076172,-0.46238717,-0.07542712,-0.5184964,-0.17997012,-0.3625674,-0.1635969,-0.2463503,-0.12315278,H
