video_id,file_name,file_path,file_size_mb,gloss_raw,gloss_normalized,possible_region_or_dialect,possible_signer_id,num_frames,fps,width,height,fast_md5,status,dialect,recording_group,split
1239,W00665N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00665N.mp4,0.705,chúc thọ,chúc thọ,N (Miền Nam / South),unknown,111,29.97,1280,720,849448ed8ef7310d7a16a411db0b0e2e,VALID,N,RG00664,train
1240,W00665T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00665T.mp4,0.702,chúc thọ,chúc thọ,T (Miền Trung / Central),unknown,111,29.97,1280,720,ec66a29b9c3fe6e8be18ba8daf014cad,VALID,T,RG00664,train
1235,W00664B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00664B.mp4,0.65,chúc tết,chúc tết,B (Miền Bắc / North),unknown,96,29.97,1280,720,ab520aeb146c36d4141253a17fcd2f69,VALID,B,RG00665,train
1106,W00508B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00508B.mp4,0.748,chăm sóc sức khỏe,chăm sóc sức khỏe,B (Miền Bắc / North),unknown,143,29.97,1280,720,3320558bc18aebb82c54afa37f5080a7,VALID,B,RG00675,train
3910,W00509N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00509N.mp4,0.711,chăn (cái chăn),chăn (cái chăn),N (Miền Nam / South),unknown,117,29.97,1280,720,71311873176cbcb6063bc5ef72f89c47,VALID,N,RG00679,train
1110,W00509T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00509T.mp4,0.711,chăn (cái chăn),chăn (cái chăn),T (Miền Trung / Central),unknown,117,29.97,1280,720,9f80a4819e783460979f775f27e9f2cd,VALID,T,RG00679,train
1113,W00510T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00510T.mp4,0.527,chăn nuôi,chăn nuôi,T (Miền Trung / Central),unknown,118,29.97,1280,720,a045785bf6fed6c94b0d83c09d484cc9,VALID,T,RG00682,train
1081,W00484N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00484N.mp4,0.845,chả cá,chả cá,N (Miền Nam / South),unknown,141,29.97,1280,720,403c79b37961a8e58ea24f76d87b383b,VALID,N,RG00691,train
1089,W00493N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00493N.mp4,1.544,chảo,chảo,N (Miền Nam / South),unknown,255,29.97,1280,720,3c8839a092a8388b52290a5954cbd56b,VALID,N,RG00693,train
1090,W00493T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00493T.mp4,1.478,chảo,chảo,T (Miền Trung / Central),unknown,255,29.97,1280,720,8058cccdff772c8fb913d66f6887fa7f,VALID,T,RG00693,train
1115,W00513B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00513B.mp4,0.617,chặt,chặt,B (Miền Bắc / North),unknown,109,29.97,1280,720,f6c5b9bb567298566784f33c4cf9ed18,VALID,B,RG00709,train
1150,W00570B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00570B.mp4,0.613,chị,chị,B (Miền Bắc / North),unknown,119,29.97,1280,720,2d8ec2b3a725e5e294990de28b7c992c,VALID,B,RG00717,train
3920,W00570T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00570T.mp4,0.613,chị,chị,T (Miền Trung / Central),unknown,119,29.97,1280,720,661bd5e1bc5ea1564064dda21f2326f9,VALID,T,RG00717,train
188,D0144N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0144N.mp4,0.475,"chị hai, chị cả","chị hai, chị cả",N (Miền Nam / South),unknown,98,29.97,1280,720,fee6077f8e96a0bcfada67204e890a28,VALID,N,RG00723,train
199,D0152B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0152B.mp4,0.776,chị họ,chị họ,B (Miền Bắc / North),unknown,137,29.97,1280,720,dd8d584e64753da922da8158fd01a397,VALID,B,RG00724,train
201,D0152T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0152T.mp4,0.782,chị họ,chị họ,T (Miền Trung / Central),unknown,137,29.97,1280,720,20536f90490ef01f8eac87fb01d47983,VALID,T,RG00724,train
1203,W00633B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00633B.mp4,0.432,chống đối,chống đối,B (Miền Bắc / North),unknown,77,29.97,1280,720,1a37a0ce9d128bd33f92284da9c97998,VALID,B,RG00730,train
1205,W00633T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00633T.mp4,0.434,chống đối,chống đối,T (Miền Trung / Central),unknown,77,29.97,1280,720,77882c655a08c7f0345808e638fdb299,VALID,T,RG00730,train
1218,W00649B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00649B.mp4,0.4,chủ tịch,chủ tịch,B (Miền Bắc / North),unknown,92,29.97,1280,720,e9a1701afc48aafe36f4b646513e65a0,VALID,B,RG00746,train
1274,W00708B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00708B.mp4,0.485,chữa bài,chữa bài,B (Miền Bắc / North),unknown,103,29.97,1280,720,2eb43cbe77e6e11995b368011a8cf179,VALID,B,RG00760,train
1276,W00708T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00708T.mp4,0.486,chữa bài,chữa bài,T (Miền Trung / Central),unknown,103,29.97,1280,720,13a8ea73a89ccf6042f687f57c2a915a,VALID,T,RG00760,train
1296,W00734T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00734T.mp4,0.691,con bê,con bê,T (Miền Trung / Central),unknown,112,29.97,1280,720,108f2befc2cc035d569e368b7f405526,VALID,T,RG00770,train
3943,W00735N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00735N.mp4,0.438,con bò,con bò,N (Miền Nam / South),unknown,74,29.97,1280,720,05fa4f9b4eda46dab9eac279e77393af,VALID,N,RG00772,train
1297,W00735T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00735T.mp4,0.435,con bò,con bò,T (Miền Trung / Central),unknown,74,29.97,1280,720,f36cc6350896c15f0fef5039263659bd,VALID,T,RG00772,train
1308,W00742B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00742B.mp4,0.336,con chuột,con chuột,B (Miền Bắc / North),unknown,74,29.97,1280,720,f4b5d0abe09e84e56063e440a1b27fff,VALID,B,RG00776,train
1304,W00739N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00739N.mp4,0.539,con chó,con chó,N (Miền Nam / South),unknown,71,29.97,1280,720,692197c6734a06d090d61907201378af,VALID,N,RG00780,train
1305,W00739T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00739T.mp4,0.537,con chó,con chó,T (Miền Trung / Central),unknown,71,29.97,1280,720,6d4dce2e1b45fd952e53aaf1a5869063,VALID,T,RG00780,train
1300,W00737N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00737N.mp4,0.401,con cá,con cá,N (Miền Nam / South),unknown,72,29.97,1280,720,ec680b7b1d5641b26ebd4450a789fe59,VALID,N,RG00784,train
1315,W00747N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00747N.mp4,0.685,con cọp,con cọp,N (Miền Nam / South),unknown,103,29.97,1280,720,f2de663e1d1cb0d9798e5817ac92d41e,VALID,N,RG00791,train
1316,W00747T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00747T.mp4,0.689,con cọp,con cọp,T (Miền Trung / Central),unknown,103,29.97,1280,720,45124bad90838427dad3e28f8ecdfd47,VALID,T,RG00791,train
1338,W00768N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00768N.mp4,0.484,con kiến,con kiến,N (Miền Nam / South),unknown,102,29.97,1280,720,949dcd64c081f5d9f46a3085d1524f71,VALID,N,RG00806,train
1341,W00770T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00770T.mp4,0.439,con lợn (con heo),con lợn (con heo),T (Miền Trung / Central),unknown,103,29.97,1280,720,49e898fd53a8f217f40392b2e40b8943,VALID,T,RG00810,train
1346,W00773B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00773B.mp4,0.512,con muỗi,con muỗi,B (Miền Bắc / North),unknown,100,29.97,1280,720,5f6a363f75fca363e9a5452ef016e24a,VALID,B,RG00811,train
1348,W00773T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00773T.mp4,0.513,con muỗi,con muỗi,T (Miền Trung / Central),unknown,100,29.97,1280,720,f07556be3de99ef8c3d056eee42e0e33,VALID,T,RG00811,train
1344,W00772N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00772N.mp4,0.56,con mèo,con mèo,N (Miền Nam / South),unknown,87,29.97,1280,720,f5f5dc6eb02d4f8bf4e3ea83916078b3,VALID,N,RG00814,train
1345,W00772T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00772T.mp4,0.56,con mèo,con mèo,T (Miền Trung / Central),unknown,87,29.97,1280,720,cf1f926b7c77395e49c7ee83264bc86e,VALID,T,RG00814,train
1352,W00777N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00777N.mp4,0.313,con người,con người,N (Miền Nam / South),unknown,75,29.97,1280,720,1491fb2d2c43eb2246f80eb97c411412,VALID,N,RG00818,train
1353,W00778B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00778B.mp4,0.512,con ngựa,con ngựa,B (Miền Bắc / North),unknown,86,29.97,1280,720,ad97f953e0822fbe0d4f97608138a098,VALID,B,RG00820,train
1358,W00780N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00780N.mp4,0.707,con nuôi,con nuôi,N (Miền Nam / South),unknown,129,29.97,1280,720,e369dad49070b322f9d54af01e613737,VALID,N,RG00824,train
1374,W00797B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00797B.mp4,0.343,con tôm,con tôm,B (Miền Bắc / North),unknown,87,29.97,1280,720,42afd331c32482e8281091d0136ffcb4,VALID,B,RG00846,train
1382,W00803N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00803N.mp4,0.585,con voi,con voi,N (Miền Nam / South),unknown,116,29.97,1280,720,00034cdb0ca528eca27b9820f3761b61,VALID,N,RG00849,train
1326,W00758B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00758B.mp4,0.393,con ếch,con ếch,B (Miền Bắc / North),unknown,77,29.97,1280,720,e0a524ee1d066a4067a9cd7fd40a6352,VALID,B,RG00856,train
244,D0182B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0182B.mp4,0.46,cung điện,cung điện,B (Miền Bắc / North),unknown,105,29.97,1280,720,b6590424c883003fe24a63cb4084a396,VALID,B,RG00864,train
246,D0182T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0182T.mp4,0.46,cung điện,cung điện,T (Miền Trung / Central),unknown,105,29.97,1280,720,e84ab9ffb265fdf7428242b0c9b8e666,VALID,T,RG00864,train
1003,W00398T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00398T.mp4,0.599,cá kho,cá kho,T (Miền Trung / Central),unknown,132,29.97,1280,720,023e1235c5d32ba414263b81deb34aaf,VALID,T,RG00879,train
3888,W00404N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00404N.mp4,1.393,cái gương,cái gương,N (Miền Nam / South),unknown,210,23.98,1280,720,91247c3813fb66f26c40c785a068d52c,VALID,N,RG00889,train
1008,W00404T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00404T.mp4,1.397,cái gương,cái gương,T (Miền Trung / Central),unknown,210,23.98,1280,720,1fa95000ca78981312a6eca4be9674a6,VALID,T,RG00889,train
1045,W00444B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00444B.mp4,0.647,câu thơ,câu thơ,B (Miền Bắc / North),unknown,125,29.97,1280,720,5364e595f38e6157eabe89e1742f8f25,VALID,B,RG00901,train
1061,W00459B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00459B.mp4,0.664,cây cổ thụ,cây cổ thụ,B (Miền Bắc / North),unknown,121,29.97,1280,720,8a3d5d3f05ecd9a0513524524dbca670,VALID,B,RG00911,train
1066,W00469N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00469N.mp4,0.781,cây ngô,cây ngô,N (Miền Nam / South),unknown,125,29.97,1280,720,7f2e8014b5fa18df88c9b23cdace8131,VALID,N,RG00916,train
1067,W00469T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00469T.mp4,0.813,cây ngô,cây ngô,T (Miền Trung / Central),unknown,125,29.97,1280,720,47087eb4e424659a3826424c004b6fdb,VALID,T,RG00916,train
1068,W00470B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00470B.mp4,0.665,cây phượng,cây phượng,B (Miền Bắc / North),unknown,126,29.97,1280,720,1905a0bd42761c7f749e884d8f974b5e,VALID,B,RG00918,train
1072,W00474B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00474B.mp4,0.676,cây thân gỗ,cây thân gỗ,B (Miền Bắc / North),unknown,123,29.97,1280,720,aa932b82f70ce54af3e09a771451ba9a,VALID,B,RG00922,train
3605,W03945N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W03945N.mp4,0.897,cây xanh tươi,cây xanh tươi,N (Miền Nam / South),unknown,141,29.97,1280,720,391c48ad9474aea5a195b30f4a41e3c5,VALID,N,RG00929,train
3606,W03945T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W03945T.mp4,0.897,cây xanh tươi,cây xanh tươi,T (Miền Trung / Central),unknown,141,29.97,1280,720,100812f057b4cff2fd41b9555e43db8a,VALID,T,RG00929,train
1057,W00456N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00456N.mp4,0.589,cây ăn quả,cây ăn quả,N (Miền Nam / South),unknown,101,29.97,1280,720,167520856bcbe1775e44c02e75b7d7db,VALID,N,RG00931,train
1058,W00456T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00456T.mp4,0.59,cây ăn quả,cây ăn quả,T (Miền Trung / Central),unknown,101,29.97,1280,720,86515e361ad24170b1596ea0f6d91982,VALID,T,RG00931,train
1390,W00812B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00812B.mp4,0.464,cô giáo,cô giáo,B (Miền Bắc / North),unknown,103,29.97,1280,720,e46c012b8f8cb9b30a2442b26fab20b5,VALID,B,RG00942,train
1392,W00812T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00812T.mp4,0.463,cô giáo,cô giáo,T (Miền Trung / Central),unknown,103,29.97,1280,720,00a478d93f79e042e260ff38c24ef519,VALID,T,RG00942,train
382,D0307B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0307B.mp4,0.402,công nghiệp,công nghiệp,B (Miền Bắc / North),unknown,93,29.97,1280,720,242e62fd25dbc894e4ec52b5657e2ccc,VALID,B,RG00950,train
1422,W00850N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00850N.mp4,0.504,công viên,công viên,N (Miền Nam / South),unknown,88,29.97,1280,720,a160b8c0d5d2e034a29c0b5278b665ea,VALID,N,RG00958,train
1423,W00850T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00850T.mp4,0.498,công viên,công viên,T (Miền Trung / Central),unknown,88,29.97,1280,720,ee1cdc708cc49a5e81533400454778c2,VALID,T,RG00958,train
3962,W00868N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00868N.mp4,0.428,cơ hội,cơ hội,N (Miền Nam / South),unknown,86,29.97,1280,720,91a409d104915347b554fa1365c0d8cc,VALID,N,RG00972,train
1440,W00868T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00868T.mp4,0.425,cơ hội,cơ hội,T (Miền Trung / Central),unknown,86,29.97,1280,720,14fcfa78e477ac7a05e6c5cc55ec0c01,VALID,T,RG00972,train
1449,W00885B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00885B.mp4,0.441,cơm bình dân,cơm bình dân,B (Miền Bắc / North),unknown,98,29.97,1280,720,eb1964fdbb6351e4eddf490ca3beb0dd,VALID,B,RG00977,train
1483,W00943B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00943B.mp4,0.45,cướp,cướp,B (Miền Bắc / North),unknown,90,29.97,1280,720,bd83288a6945f04eb85484bfe1639f9d,VALID,B,RG00984,train
3729,D0122B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0122B.mp4,0.404,cần không?,cần không?,B (Miền Bắc / North),unknown,90,29.97,1280,720,726c9e97ceff382d0a5b5b751da052f4,VALID,B,RG01010,train
3880,W00357B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00357B.mp4,0.508,cỏ,cỏ,B (Miền Bắc / North),unknown,67,23.98,1280,720,6505a4a80d661a531d4d780cf87e83dd,VALID,B,RG01030,train
1398,W00820N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00820N.mp4,0.498,cố gắng,cố gắng,N (Miền Nam / South),unknown,93,29.97,1280,720,79c5b456f283faf93974d6b4ac5f8369,VALID,N,RG01034,train
1399,W00820T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00820T.mp4,0.489,cố gắng,cố gắng,T (Miền Trung / Central),unknown,93,29.97,1280,720,208dcb7b11b518a42555a8ff888ac610,VALID,T,RG01034,train
1428,W00857B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00857B.mp4,0.328,cộng (Toán học),cộng (toán học),B (Miền Bắc / North),unknown,81,29.97,1280,720,b654f83ff32509f051f726298e10926b,VALID,B,RG01057,train
1430,W00857T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00857T.mp4,0.328,cộng (Toán học),cộng (toán học),T (Miền Trung / Central),unknown,81,29.97,1280,720,b7aee9fd3f23e9cb9d5fd808756af323,VALID,T,RG01057,train
1434,W00863B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00863B.mp4,0.497,cột điện,cột điện,B (Miền Bắc / North),unknown,106,29.97,1280,720,25399bc1db6d7ed25af31aec5ef83290,VALID,B,RG01062,train
1477,W00935B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00935B.mp4,0.558,cửa hàng,cửa hàng,B (Miền Bắc / North),unknown,108,29.97,1280,720,772ac12274211a4f8ce5a797ecc1b0e7,VALID,B,RG01095,train
1478,W00935T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00935T.mp4,0.559,cửa hàng,cửa hàng,T (Miền Trung / Central),unknown,108,29.97,1280,720,fe51c72b5a4ea6461290cc4e42396864,VALID,T,RG01095,train
425,D0347N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0347N.mp4,0.441,da ngăm (nước da ngăm đen),da ngăm (nước da ngăm đen),N (Miền Nam / South),unknown,97,29.97,1280,720,af1ad4f7d74ea2ce566728ea3af1830a,VALID,N,RG01103,train
426,D0347T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0347T.mp4,0.439,da ngăm (nước da ngăm đen),da ngăm (nước da ngăm đen),T (Miền Trung / Central),unknown,97,29.97,1280,720,012eb3a65286baa6ffc17b46ba38c9d5,VALID,T,RG01103,train
422,D0346B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0346B.mp4,0.513,da trắng,da trắng,B (Miền Bắc / North),unknown,103,29.97,1280,720,2a67ac672599898007cf3f6623153cf4,VALID,B,RG01104,train
1557,W01032N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W01032N.mp4,0.371,di truyền,di truyền,N (Miền Nam / South),unknown,83,29.97,1280,720,2a8b762f3064f8f2208e117817fcae8e,VALID,N,RG01119,train
3751,D0209B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0209B.mp4,0.339,dám làm,dám làm,B (Miền Bắc / North),unknown,80,29.97,1280,720,023daacd1d1c4787cac96f50bf584cf3,VALID,B,RG01142,train
282,D0209T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0209T.mp4,0.337,dám làm,dám làm,T (Miền Trung / Central),unknown,80,29.97,1280,720,c6e0d70c21325b14f3c341edab5dba7a,VALID,T,RG01142,train
1519,W00988B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00988B.mp4,0.486,dân tộc,dân tộc,B (Miền Bắc / North),unknown,96,29.97,1280,720,ed66e2960f04bcab13f3810beb740dc3,VALID,B,RG01149,train
1522,W00989N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00989N.mp4,0.605,dân tộc thiểu số,dân tộc thiểu số,N (Miền Nam / South),unknown,100,29.97,1280,720,4d57610bcf8f47d692aabf603f1ca297,VALID,N,RG01157,train
1523,W00989T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00989T.mp4,0.6,dân tộc thiểu số,dân tộc thiểu số,T (Miền Trung / Central),unknown,100,29.97,1280,720,77835de3b8a22ccb6d5ed85033fc40d8,VALID,T,RG01157,train
1544,W01016N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W01016N.mp4,0.576,dây điện,dây điện,N (Miền Nam / South),unknown,113,29.97,1280,720,3542838919ed5e80af354c00766901c7,VALID,N,RG01164,train
3982,W01016T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W01016T.mp4,0.579,dây điện,dây điện,T (Miền Trung / Central),unknown,113,29.97,1280,720,33d6320bd1e5b8f5988f45f7391e93e9,VALID,T,RG01164,train
1550,W01022N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W01022N.mp4,0.524,dép quai hậu,dép quai hậu,N (Miền Nam / South),unknown,101,29.97,1280,720,865c9b92a273741e45bd618a8d55a0e1,VALID,N,RG01171,train
607,D0524N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0524N.mp4,1.011,dấu huyền,dấu huyền,N (Miền Nam / South),unknown,185,29.97,1280,720,7709bb290852c64078ba11d77c584380,VALID,N,RG01189,train
612,D0526N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0526N.mp4,0.509,dấu hỏi,dấu hỏi,N (Miền Nam / South),unknown,106,29.97,1280,720,cbb0efdbe893e80c4cce61a2551ca6a8,VALID,N,RG01191,train
613,D0526T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0526T.mp4,0.509,dấu hỏi,dấu hỏi,T (Miền Trung / Central),unknown,106,29.97,1280,720,161f7bf873d352cb8d7dd11fcf9a67e3,VALID,T,RG01191,train
614,D0527B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0527B.mp4,0.542,dấu ngã,dấu ngã,B (Miền Bắc / North),unknown,112,29.97,1280,720,4712262b6282cc983b95ec5419c32831,VALID,B,RG01193,train
3812,D0525B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0525B.mp4,0.37,dấu sắc,dấu sắc,B (Miền Bắc / North),unknown,99,29.97,1280,720,c5581576e51033c4a9975e6adf87cdc6,VALID,B,RG01198,train
610,D0525T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0525T.mp4,0.369,dấu sắc,dấu sắc,T (Miền Trung / Central),unknown,99,29.97,1280,720,e475ea88310e0588305664d6c15b56b7,VALID,T,RG01198,train
1559,W01033B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W01033B.mp4,0.458,dịch vụ,dịch vụ,B (Miền Bắc / North),unknown,93,29.97,1280,720,4580fd8b0da598c3f3227d8771f1a836,VALID,B,RG01214,train
351,D0271N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0271N.mp4,0.729,dỗi,dỗi,N (Miền Nam / South),unknown,146,29.97,1280,720,c08ffe0eebf46729ac86a6d755e3af3a,VALID,N,RG01222,train
3764,D0271T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0271T.mp4,0.73,dỗi,dỗi,T (Miền Trung / Central),unknown,146,29.97,1280,720,88baeb16cdb43f92ee296028b88153d1,VALID,T,RG01222,train
1777,W01348B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W01348B.mp4,0.453,e thẹn,e thẹn,B (Miền Bắc / North),unknown,85,29.97,1280,720,5c7ee0884107727b8e56425b386abdb2,VALID,B,RG01229,train
202,D0153T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\D0153T.mp4,0.799,em họ,em họ,T (Miền Trung / Central),unknown,153,29.97,1280,720,0ffc24a68d75a20d85058c6914f0a988,VALID,T,RG01236,train
1781,W01351B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W01351B.mp4,0.428,em rể,em rể,B (Miền Bắc / North),unknown,111,29.97,1280,720,1cdc6be918ea87cd200670b4f57e9776,VALID,B,RG01237,train
